ASN|CC|AS_Name
55794|ID|LYNX-AS-AP PT Lynx Mitra Asia
55795|AU|VERBDC1-AS-AP Verb Data Centre Pty Ltd
55796|AU|PROPEXDERIVATIVES-AS-AP PROPEX DERIVATIVES PTY LTD
55797|AU|HOYTS-AS-AP The Hoyts Corporation Pty Ltd
55799|MY|IPTELECOM-AP IPTELECOM ASIA
557|US|UMAINE-SYS-AS - University of Maine System
55802|TH|ISSP-AS-AP Internet Solution & Service Provider Co., Ltd.
55803|AU|DIGITALPACIFIC-AU Digital Pacific Pty Ltd Australia
55804|IN|NEWSWIRE-IN Army & Navy Building
55805|MN|MOBICOM-AS-MN MobiCom Corporation
55806|IN|VIVACOMM-IN M/s VIVA Communications
55807|HK|HERBALIFE-HK 8/F, Tower 2
55808|TH|TRIPLETNET-CORPORATE-AS-AP Triple T Internet/Triple T Broadband
5580|NL|HIBERNIA
55811|AU|COUNTRYTELL-AU Countrytell Management Pty Ltd
55813|AU|RCSWA-AU The Rural Clinical School of Western Australia (Head Office)
55814|IN|SINETISP-IN Siliguri Internet & Cable TV Pvt. Ltd.
55816|PK|BANKALFALAH-AS-AP Bank Alfalah Limited
55818|ID|MCIX-AS-AP MC-IX Matrix Internet Exchange RS-1
55819|AU|CAMPAIGNMONITOR-AS-GLOBAL CAMPAIGN MONITOR PTY LTD
55821|PH|RADIUSTELECOMS-AS-AP RADIUS TELECOMS, INC.
55824|IN|NKN-CORE-NW NKN Core Network
55825|ID|KOMPAS-ID Gedung Kompas Gramedia Unit II Lantai 5
55827|MY|GENOME-MY Malaysia Genome Institute (MGI)
55828|BD|DRIK-BD House 58, Road 15A (New)
5582|PL|GBILU-AS
55832|IN|HOMESYSTEM-AS-AP HOME SYSTEMS PVT.LTD
55833|PH|UEE-NET-PH Unit 321 3rd Floor Peninsula Building
55834|AU|NBNCO-AS-AP NBN Co LTD
55836|IN|RELIANCEJIO-IN Reliance Jio Infocomm Limited
55839|IN|MICROSENSE-AS-AP Microsense Private Limited
55843|SG|ATS-GLNET-SG Acclivis Technology Solution
55844|TH|PROCESSINGCENTER-AS-AP 142 KASIKORNBANK Building 4th Floor Silom Road Suriyawong Bangrak Bangkok 10500
55845|AU|YIELDBROKER-NET-AS-AP Yieldbroker Pty Limited
55847|IN|NKN-EDGE-NW NKN EDGE Network
55848|AU|AI-MEDIA-AS-AP Access Innovation Media
55850|NZ|TRUSTPOWERLTD-AS-AP TrustPower Ltd
55852|HK|MAREX-HK C/O Equinix Hong Kong Limited
55853|NZ|MEGATEL-AS-AP Megatel
55854|SG|LOREAL-SG 3 Killiney Road #09-01/06
55855|SG|ASIASOFT-AS-AP Asiasoft Online Pte Ltd
55856|MY|UNIMAS-MY Universiti Malaysia Sarawak
55857|NZ|HARVESTELECTRONICS-AS-AP Harvest Electronics NZ Limited
55858|HK|SGC-HK Speedy Group Corporation Limited
55860|NZ|FOODSTUFFSSI-AS-AP Foodstuffs SI Ltd
55861|AU|CATHOLIC-SYD-AS-AP Catholic Archdiocese of Sydney
55862|IN|WNET-IN Wan & Lan Internet Pvt Ltd
55863|GU|ICONNECT-NET-AS-AP Choice Phone LLC
55864|TH|RSPUBLIC RS Public Company Limited
55865|AU|SATCOMMS-NET-AS-AP Satcomms Australia
55868|TH|SAFETY_INSURANCE-AS-AP 26/5 Chidlom Road Lumpini, Pathumwan Bangkok 10330
5586|GB|MCI-INT
55870|AU|DCC-NET-AS-AP Darwin City Council
55871|AU|IRESS-NET-AS-AP IRESS Market Technology Ltd
55872|NZ|BAYCITY-AS-AP BayCity Communications Limited
55873|JP|SJMAPNIC-JP Shiodome City Center 15F
55876|AU|EFTEX-AU LEVEL 7 140 WILLIAM ST.
55878|AU|CUA-AU GPO Box 100
55879|IN|SMARTLINK-POWAI-IN SmartLink Broadband Services Pvt Ltd
5587|GB|ITILITY-LIMITED Internet Service Provider
55884|AU|ORIONVM-AU OrionVM Cloud Platform
55889|Unknown|AS55889
5588|CZ|GTSCE GTS Central Europe / Antel Germany
55890|Unknown|AS55890
55891|Unknown|AS55891
55894|Unknown|AS55894
55895|Unknown|AS55895
55896|Unknown|AS55896
55898|Unknown|AS55898
55899|Unknown|AS55899
558|US|NETDC - Net Data Centers, Inc.
55900|Unknown|AS55900
55901|Unknown|AS55901
55902|Unknown|AS55902
55904|Unknown|AS55904
55905|Unknown|AS55905
55907|Unknown|AS55907
55908|Unknown|AS55908
55909|Unknown|AS55909
55910|Unknown|AS55910
55912|Unknown|AS55912
55915|NP|CLASSIC-NP Classic Tech Pvt. Ltd.
55916|TH|OSK-TH OSK Securities (Thailand) Public Company Limited
55918|IN|VISTAAR-SYSTEMS-IN Ground Floor, 'A' Wing
55919|SG|SUTD-SG 20 Dover Drive Singapore 138682
55920|AU|ELCOMTECHNOLOGY-AS-AP Elcom Technology Pty Ltd
55922|AU|SAIGLOBAL-AS-AP SAI Global
55923|AU|HARBOURSAT-AS-AP Harbour IT Pty Ltd
55924|AU|ALIWEB-AS-AP Aristocrat Technologies
55925|TH|BAAC-NET-TH 469 Nakronsawan.Rd, Chidrada Dusit
55926|NZ|MIGHTYRIVERPOWER-AS-AP Mighty River Power
55927|TH|UOB-KAY-HIAN-TH UOB Kay Hian Securities (Thailand) Co., Ltd.
55931|AU|ECORE-AU Unit 2, 172 Milperra Road
55932|TH|THAIBMA-AS-AP The Thai Bond Market Association
55933|HK|CLOUDIE-AS-AP Cloudie Limited
55936|NZ|GENI-SDP-NZ-AS-AP Spark Digital New Zealand Ltd
55938|TH|EXAT-NET-TH 2380, Phahonyothin Rd Saenanikom Chatuchak District
5593|UA|UNITED-AS
55940|HK|KRG7-APNIC-AP 20 Stanwix Street
55941|AU|CHI-X-AU Level 23, Governor Phillip Tower
55943|PF|OPT-PF-AS-AP OPT
55944|MV|OOREDOO-MV Ooredoo Maldives Plc
55947|IN|BBNL-IN Bangalore Broadband Network Pvt Ltd
55949|JP|TECHNOPROHOLDINGS-JP Technopro Holdings
5594|HU|LHSYSHU Neumann Janos u. 1/E.
55951|MY|LHDNM-MY Blok 9 Kompleks Bangunan Kerajaan
55952|HK|QION-HK Unit F, 26/F, MG Tower
55953|HK|XIM-HK Room 704, ChinaChen Leighton Plaza
55954|AU|CUSTOMTEC-AS-AP CustomTec Pty Ltd
55956|CN|CNNIC-MAGNA-ASIAPACIFIC-AP Magna Automotive Technology and Service(Shanghai)Co.,Ltd
55958|Unknown|AS55958
55960|Unknown|AS55960
55966|Unknown|AS55966
55967|Unknown|AS55967
55971|Unknown|AS55971
55973|Unknown|AS55973
55977|Unknown|AS55977
55982|Unknown|AS55982
55986|Unknown|AS55986
5598|RU|NETLUX-AS Internet Service Provider
55990|Unknown|AS55990
55992|Unknown|AS55992
55994|Unknown|AS55994
55996|Unknown|AS55996
55998|Unknown|AS55998
559|EU|SWITCH Peering requests: <peering@switch.ch>
55|US|UPENN - University of Pennsylvania
56000|Unknown|AS56000
56001|Unknown|AS56001
56002|Unknown|AS56002
56003|Unknown|AS56003
56005|Unknown|AS56005
56012|Unknown|AS56012
56013|Unknown|AS56013
56015|Unknown|AS56015
56017|PF|VITI-AS-PF VITI
56018|TH|PROENKS-AS-AP CIMB Securities (Thailand) Company Limited
56019|CN|SHUJUJIA Beijing ShuJuJia Technology Co., Ltd.
5601|SE|AS5601
56026|AU|ITSM-AU GPO Box 656
56028|NZ|BTG-NZ BTG Networks
5602|IT|Internet Service Provider
56030|NZ|VOYAGERNET-AS-AP Voyager Internet Ltd.
56035|AU|RESEAU-AU 74b Brown Street
56037|AU|WEB-PROPHETS-AU PO BOX 2007 ST KILDA WEST
56038|AU|RACKCORP-AP RackCorp
56039|SG|SPH-SG 1000 Toa Payoh North, News Centre
5603|SI|SIOL-NET Formerly SiOL Internet d.o.o.
56040|CN|CMNET-GUANGDONG-AP China Mobile communications corporation
56041|Unknown|AS56041
56042|Unknown|AS56042
56043|SG|PEPSI-SG 99 Bukit Timah Road
56044|CN|CMNET-AS-LIAONING China Mobile communications corporation
56046|Unknown|AS56046
56047|Unknown|AS56047
56048|Unknown|AS56048
56050|TH|NEW-SHINE-INTERNET-TH 134 Yenchit Road
56051|AU|DOW-WA-AU Department of Water (WA)
56054|BD|ICON-INFOTECH-BD Icon Infotech Limited
56055|NC|MLS-NC Micro Logic Systems
56056|IN|AMITY-IN Sector 125
56057|AU|ENTITYDATA-AU Entity Data Pty Limited
56058|AU|TWE-AU 77 Southbank Boulevard
56059|HK|WSS-HK Website Solution Limited
5605|DE|NETUSE
56060|ID|SCBD-NET PT ARTHA TELEKOMINDO
56061|IN|SGS-IND-NET-IN Upper Ground floor to 7th floor, Westend Center 1
56062|AU|CARDNO-AU Level 11, 515 St Pauls Trc
56065|AU|BBMH-AU BLACKBOARD AUSTRALIA PTY LIMITED
56067|TH|METRABYTE-TH 453 Ladplacout Jorakhaebua
56068|NZ|LIGHTSPEED-TECHNOLOGY-AS-AP Lightspeed Technology Group Limited
56072|AU|RSPCAQLD-AU 139 Wacol Station Road
56074|AU|NET-AS01-AP NetStrategy Pty Ltd
56076|AU|HOLCIM-AU 90-92 Phillip St
56077|IN|HUL-IT-IN Mobius Towers V Floor
56079|AU|SECURITON-AS Securiton Technologies Internet Service Provider Melbourne
5607|GB|BSKYB-BROADBAND-AS
56080|HK|MSDW-NON-AS-AP Morgan Stanley Asia Limited
56081|AU|DIGITAL-HYBRID-AS-AP Digital Hybrid Pty Ltd
56082|HK|ONE-NET-HK INTERNET-SOLUTION-
56087|AU|URL-NET-AS-AP URL Networks
56088|ID|PANDI-ID PANDI - Pengelola Nama Domain Internet Indonesia
56089|NC|OFFRATEL-AS-AP OFFRATEL
56092|MY|MUDAH-MY Suite 20.03 The Gardens South Tower
56093|IN|TRIMBLE-AS-IN-AP 901 (A1) & 902 (A2), Tidel Park
56094|SG|ITENET-SG Zhe Jiang Hangfeng Tower Co., Ltd.
56095|PH|RCGIT-ODC-NON-AS-AP RCG Information Technology
56096|Unknown|AS56096
56098|AU|UNICO-AU Level 5
56099|PH|AVCHI-CLICK-AS-AP MyCATV Broadband
5609|IT|ASN-CSELT # AS-CSELT CONVERTED TO ASN-CSELT FOR RPSL COMPLIANCE
56101|NZ|TWOA-NZ 320 Factory Rd
56103|HK|IXLINK-HK Rm 217 Lincoln Center
56105|AU|VICDET-AS-AP Department of Education and Training - Victoria
56106|AU|DEDICATEDGAMING-AU DEDICATEDGAMING.COM.AU - Hosting Provider AUSTRALIA
56107|IN|JAGRAN-NET-IN Jagran Building
56108|IN|PFLNET4-IN PrimeFocus House Opp Citi Bank
56109|MY|EVERWORKS-MY Everworks IDC Sdn Bhd
5610|CZ|O2-CZECH-REPUBLIC
56110|IN|EVERDATA-DATACENTERS Everdata Technologies Pvt Ltd
56111|MY|AGARTO-MY Agarto Sdn Bhd
56112|TH|MUANGTHAI-LIFE-ASSURANCE Muang Thai Life Assurance Co., Ltd.
56113|AU|CHALLENGER-AS-AP ASN for Challenger
56114|SG|ATOSINFOTECH-SG-AP ATOS Information Technology (Singapore) Pte Ltd
56117|TH|KIATNAKIN-TH 209/1
56118|TH|OCSC-TH Office of the Civil Service Commission
56120|TH|TOT-MOBILE-AS-AP TOT Public Company Limited
56122|SG|VALE-SA-AP Avenida GraÃ�Æ�Ã�Â§a Aranha, 26 Castelo
56123|AU|VERNET-AS-AP VERNet Pty Ltd
56124|IN|GETNET-IN Mousumi Apartment 56 Sreenagar Main Road
56126|PK|UBL-PK 13 Floor UBL Building
56128|PH|ADB-ORG-AS-BCF Asian Development Bank
56130|TH|PANDORA-PRODUCTION Pandora Production Co.,Ltd. / Pandora Service Co., Ltd.
56131|AU|UXCCONNECT-AS-AP UXC Connect Pty Ltd
56132|AU|MONASHUNI-AU-AS-AP Monash University
56134|TH|HORIZON-TH 998/3 Baan On Nuch Condominium
56135|AU|SLICED-AS-AP Sliced Tech Holdings Unit Trust
56136|HK|LF-HK 3/F, HK Spinners Industrial Building Phase I & II
5613|AE|DUBAIMERC-AE
56141|VN|DSP-AS-VN Danang ICT Infrastructure Development Center
56142|VN|BPEOC-AS-VN BP Exploration Operating Company
56144|Unknown|AS56144
56146|Unknown|AS56146
56147|Unknown|AS56147
56148|Unknown|AS56148
56149|Unknown|AS56149
56150|Unknown|AS56150
56151|Unknown|AS56151
56153|Unknown|AS56153
56155|VN|TMASOLUTIONS-AS-VN Tuong Minh service private enterprise
56157|Unknown|AS56157
56158|VN|THEGIOISO-AS-VN Digital world data online company
56159|Unknown|AS56159
56163|AU|APT-NET-AS-AP Asian Pacific Telecommunications
56166|IN|IISERBNET-IN IISER Bhopal Campus
56167|PK|PTML-PK Plot No 181-186 Street
56169|MY|SCOMM-AS-AP SEDCO COMMUNICATIONS SDN BHD
56171|NZ|VIBECOM-AS-AP Dorys Plaything
56172|SG|AGORACOMMS Agora Communications Pte Ltd
56173|SG|YAHOO-SG3 internet content provider
56174|NZ|EAGLE-AS-AP Eagle Technology Group Ltd
56175|SG|ARGONCCS-SG 198 Yishun Ave 9
56178|AU|TIMWARNOCK-AS-AP Tim Warnock
5617|PL|TPNET
56182|AU|THREEPLAYNETWORKS-AU 3Play Networks PTY LTD
56183|AU|MCT-AS-AP Macquarie Corporate Telecommunications
56186|NZ|DIGINET-NZ Digital Island Ltd
5618|IR|DPI
56190|HK|ACME-AS-AP ACME Universal Co.
56192|PK|KICTL-PK KICT Customer Services Building
56193|IN|CREDITPOINTE_1-IN The Cerebrum IT Park B-1
56195|HK|MEIAH-HK 5/F Mei Ah Center
56196|NP|IBSSNET-NP IBSS Nepal Internet
56197|SG|KDDI-SG KDDI SINGAPORE PTE LTD
5619|NO|EVRY-NO
56200|GU|GCC-NETOPS-GU Guam Community College
56201|IN|ZOHO-IN DLF IT Park, Block7, Ground Floor No. 1/124
56202|IN|RIA-INFOSOLUTIONS-IN Suite no 10, Level 5  C Wing
56203|AU|GTELECOM-AUSTRALIA Gtelecom-AUSTRALIA
56204|NP|NETMAX-NP Net Max Technologies Pvt. Ltd.
56206|AU|CONNECTED-AS-AP Connected Intelligence Pty Ltd
56209|IN|RKINFRATEL-IN R. K. INFRATEL LIMITED
5620|HR|ADRIAMEDIA-AS
56210|AU|ADV-NET-AU AdvanceNet Telecom
56211|IN|ANTHELIO-AP 5400 LBJ Freeway
56212|PH|EDGECOMM-PH Edgecomm Total Solutions
56214|NZ|ZELAN-LTD-AS-AP Zelan Ltd
56219|AU|NETSPOT-AU NetSpot Pty. Ltd.
56223|TH|CSLOXINFO-INET-THAISUMMIT-AS Thai Summit Autopart Industry Co.,Ltd
56224|IN|CANARASTAR-IN 2nd FloorVamanashram Building
56225|AU|WOOSAW-AU Servers Australia Pty Ltd
56227|AU|ZURICH-AU Zurich Financial Services Australia Limited
56228|AU|KORDIA-AS-AP Kordia Solutions Pty Ltd
56229|MY|LNS8-MY Block B05/3 Garden City Business Centre
56233|Unknown|AS56233
56234|Unknown|AS56234
56235|Unknown|AS56235
56236|Unknown|AS56236
56237|Unknown|AS56237
56238|Unknown|AS56238
56239|Unknown|AS56239
5623|EU|ATT-EMEA Autonomous System (dr6348)
56240|Unknown|AS56240
56241|Unknown|AS56241
56242|Unknown|AS56242
56245|Unknown|AS56245
56246|Unknown|AS56246
56248|Unknown|AS56248
5624|DK|AS5624
56251|Unknown|AS56251
56252|Unknown|AS56252
56253|Unknown|AS56253
56254|Unknown|AS56254
56255|Unknown|AS56255
56256|Unknown|AS56256
56257|Unknown|AS56257
56258|Unknown|AS56258
56259|Unknown|AS56259
56260|Unknown|AS56260
56262|PH|USATV-DAGUPAN-AS-AP Dagupan Urban Satellite Vision Inc.
56263|AU|NEXTDC-NET-AU NEXTDC Limited
56264|BD|TOMATOWEB-BD Tomato Web (Pvt) Limited
56265|AU|TRANSURBAN-AU Level 23
56266|NP|NETNOD-AP Netnod anycast AS for APNIC
56268|IN|SREERAM-NED1-IN Northeast Dataa Network Pvt Ltd
5626|PT|ONI Internet Service Provider
56270|AU|ROJAN-AU ROJAN AUSTRALIA
56271|AU|EBGAMES-AU Eagle Farm, QLD
56272|IN|PULSE-IN Pulse Telesystems Pvt Ltd
56274|SG|GM-AP-SGDC GM Asia Pacific, Singapore
56276|HK|NEWEDGE-AS-HK Asia-Pacific, China, Hong Kong
56277|TH|UNINET-AS-AP Office of Info.Tech. Admin. for Educational Development
5627|IR|SHAHROODUT-AS1
56281|AU|BTIM-COM-AU Chifley Tower
56282|CN|VCLOUD Beijing Internet Harbor Technology Co., Ltd
56283|IN|FLSMIDTHINDIA-IN 34 Egatoor Kelambakkam
56284|AU|THEMISSINGLINK-AU 9 - 11 Dickson Avenue
56285|IN|IMIMOBILEINDIA-IN Plot No.770, Road No.44
56286|MY|IXTELECOM-MY IX Telecom
56287|AU|AHL-AS-AP Amalgamated Holdings Limited
56289|SG|DBS-NET-1-SG 2 Changi Business Park Crescent
56290|IN|MEGASOFT-IN 6-3-1192/2/1 Kundanbagh Begumpet
56291|JP|ACE-AS-AP Ace, Inc.
56292|CN|SANXIN Beijing Sanxin Shidai Co.Ltd
56293|MN|KEWIKONET-AS-AP Kewiko LLC
56294|AU|VMVAULT-AS-AP VMvault Pty Ltd
56298|AU|JETSTARAIRWAYS-AS-AP Jetstar Airways Pty Ltd
5629|PL|GRAL
56300|SG|MYREPUBLIC-SG MyRepublic Ltd.
56301|MN|MN-NDC-MN National Data Center building
56302|HK|WOOW-HK Flat/Rm 1707
56303|AU|AISWANET-AS-AP Association of Independent Schools of Western Australia(Inc)
56304|NZ|THETOTALTEAM-AS-AP The Total Team Limited
56305|AU|GOODSTART-AS-AP Goodstart Childcare Limited
56307|AU|AC3-AS-AP ac3, Australian Centre for Advanced Computing and Communications
56308|SG|TELIN-NET-SG TELEKOMUNIKASI INDONESIA INTERNATIONAL, PTE.LTD
56309|TH|SIAMDATA-TH 408 Fl4 CATTOWER
5630|DE|WORLDLINE-GERMANY Atos Worldline SAS
56312|IN|FOCUS-GROUP-IN Focus Educare Pvt ltd
56315|IN|INPL-IN-AP Ishan's Network - Allocated -Prime
56318|AU|QUEENSLANDRAIL-NET-AU Queensland Rail Limited
5631|GB|LUMINET
56320|IT|VIKING-AS
56321|UA|UMBRELLA
56322|HU|SERVERASTRA-AS
56324|PL|LOGITUS
56325|GB|DIOGELO-AS
56326|RU|ASDEVYATKA
56329|GB|GIGACLEAR
5632|US|CRONOS-CAPITAL - Cronos
56330|RU|KURGAN-AS
56331|RU|INFOLINK-AS
56332|AT|RMC
56333|LB|WITECH
56334|NO|MANPOWER-AS
56335|GB|AS_G-ENTERPRISES
56336|RU|VEKTOR
56339|FR|EPITECH
56340|RU|UMNYESETI-AS
56341|RU|ENTER-AS
56342|RU|IT-GROUP-AS
56344|CZ|ASVIRIDIUM
56345|ES|TELEDISTRIBUCION_BAENA_AS
56346|IT|LEITNER-AS
56347|UA|MEDIANA-AS
56349|SK|IP-NET
56350|RU|TELENET2-AS
56351|RU|TIETORUS-AS
56352|UA|HOME-WORLD-AS
56353|RU|FIRSTLINE-AS
56354|UA|IT-INVEST-AS
56356|SK|ANDREX-AS
56357|DE|TUM-I8-AS Chair for Network Architectures and Services
56358|RU|BALTTELECOMPORT-AS
56359|UA|ASROSTNET
5635|US|GLAXOSMITHKLINE - GlaxoSmithKline
56360|CZ|MSTR-AS
56361|RU|ORGTECH-AS
56362|UA|INTETICSFE-AS
56364|RU|GPI-AS
56366|IT|VEGA
56367|GB|TEQ
56370|UA|ASINTTEL
56371|BG|CRBG-AS
56372|NL|VALUECARE
56373|PL|LOGIKA-AS
56374|RU|NPI-TU-AS
56375|IR|IKRF
56376|IT|ALIDA-SRL
56377|RU|MGSK-AS
56378|IL|OMC-EU
5637|US|SAF-HOLLAND - SAF HOLLAND INC.
56380|RU|ASTEROS-AS
56383|RU|NORDSKY-AS
56384|RU|PURSATCOM-AS
56385|UA|NTKTV-AS
56386|UA|STARINET
56387|RU|PIP-AS
56388|BZ|AMBER-AS
56389|BG|ASNEW
5638|US|BREWER-SCIENCE - Brewer Science
56391|PL|VTELECOM
56392|RU|ATK-AS
56395|CH|LUPE
56396|GB|TURN
56397|RO|MANPOWER-AS
56399|UA|AYOL-NET
5639|TT|Telecommunication Services of Trinidad and Tobago
56400|UA|ASSPDCHERNEGA
56401|UA|ASMIRTELEKOM
56402|IR|DADEHGOSTAR-AS AS12880 - Data Communication Company of Iran
56403|FR|QUADRIA-AS
56404|UA|NORMA4-AS
56405|RU|RIB-NET
56406|RO|HIDROCONSTRUCTIA
56407|RU|ASZHIGULI-NET
56408|PL|AIRPORT_GDANSK-AS
56409|RU|KALUGA-ORG-AS
56411|DE|FIELMANN-HH01
56413|LT|PROSERVIS-AS
56415|UA|ASKOMFORT
56417|RO|HELPNET
56418|RU|DATACITY-AS
56420|RU|RYAZAN-AS
56421|UA|NL-FRIENDHOSTING-AS
56422|ES|TELECOM107082
56423|UA|UNET-AS
56424|AT|TYROLIT-AT-AS
56425|RU|HANDY-AS
56426|RU|ASVOLNA-NET
56428|UA|SANNET-AS
56429|UA|JAMZO-AS
56430|RO|CHROOT-AS
56432|RO|TIPO-AS
56433|UA|ASLANUA-NETWORK
56434|RU|PNZGU-AS
56435|UA|ASULTRANET
56436|RU|CHELYABINSK-AS
56437|RU|ASVDC-NETWORK
56439|UA|PSEC-AS
56440|DE|ADIDAS-AS
56441|PL|TELEFONSERWIS-AS
56442|CZ|ASMIROVKA-NET
56444|GB|THECLOUDLIMITED
56445|RU|NNP-AS
56446|UA|ASHERSON-NET
56447|EE|FE511-AS
56449|PL|MULTIHUNER-
56450|CZ|ALBERON_AS
56451|RU|TELEKEY-S-AS
56452|RS|BEONET
56454|LV|TILDE
56455|FR|TECHNIPNET
56456|CZ|C2NET
56458|RO|INNOBYTE-SOLUTIONS
56459|UA|SKEEPER-AS
5645|CA|TEKSAVVY - TekSavvy Solutions, Inc.
56460|GB|O2-WIFI-AS
56461|IR|IR-FAVA-ISF
56462|RU|DESTINY
56463|RU|ASAVICENA
56464|GB|VIBRANT-EU
56465|UA|AS56465
56466|IR|ZENTEX
56467|GB|KARTINA-WORLD-AS
56468|AL|MCNET
56469|GB|CITYNET
56470|PL|CONSILIO-AS
56472|IT|AMPERSAND-AS
56473|NL|CONDUIT-
56474|GB|CCDCUK
56475|PL|DATA-COM-AS
56476|RU|ASCITYLINE
56477|RU|NTKLTD-AS
56478|GB|BCUBE-AS
56479|AE|HCT-AS
5647|US|ASN-KODAK - Eastman Kodak Company
56480|RU|PWRS-AS Moscow, Russian Federation
56481|SI|MLINOTEST-AS
56482|RO|LYLTV-AS Sos. Calarasi-Fetesti
56483|RU|AKTIV-SOFT-AS
56484|IQ|FASTIRAQ
56485|UA|THEHOST-AS
56486|RU|SOKET-AS
56487|RU|SOTRUDNIK-AS
56488|RU|E-GROUP-AS
56489|UA|ASXNET
5648|AR|Satlink S.A.
56491|MD|ANDRIDAN-AS
56492|UA|ORANTA-UA-AS
56493|RU|DLINE-AS
56494|BH|ETISALCOM-CORP
56495|RU|LIDERTELECOM-AS
56496|DK|TV2-DANMARK
56497|BY|MORS-AS
56498|BY|ELSATBR-AS
56499|RO|CETELEM
564|US|DNIC-AS-00564 - DoD Network Information Center
56500|NL|BEEONE
56502|RO|INTERSNACK-AS
56503|IR|BADR-AS
56504|RU|HORTTEL-AS
56505|DE|FABER-CASTELL-AKTIENGESELLSCHAFT
56506|RU|PDS-AS
56508|CZ|FAMKO-AS
5650|US|FRONTIER-FRTR - Frontier Communications of America, Inc.
56510|NL|SOURCEXS-AS
56511|PL|GAMP-AS
56513|SI|OPTISIS-AS
56514|RO|SPRINT-TELECOM
56515|PL|SYSTEMXII-AS
56517|NL|VITENS-NET
56519|RO|MIDRO-AS
56521|IL|FRINGLAND
56522|UA|ASNARISHKIN
56523|PL|AMELEKTRONIK
56524|UA|VERESEN-AS
56525|UA|ASKOLOMIYCHUK
56526|UA|ASZMIJOV
56527|UA|PRIDETELE-AS
56528|RU|SYNCOPATE-AS
56529|RU|TEM-MAIN-AS
56530|LB|PRTL
56531|SE|FRITIDSRESOR
56532|DE|DGUV-AS
56533|RU|NETCRACKER-AS
56534|RU|PIRIX-INET-AS PIRIX, St.Petersburg, Russia
56535|RU|ALPARI-AS
56538|NO|ASN-NETACCESS
56539|BG|MBM-AS
5653|US|UCSF - University of California San Francisco
56541|RU|KOMETA-AS
56542|RU|PARKTELECOM-AS
56544|PL|MARLENA
56545|RU|NETTELECOM-ASN
56546|BG|KTASTRA-AS
56547|IR|TMUNICIPALITY-AS
56550|IT|STELCORE Stel Srl - Core Network
56551|ES|CVQ1-RIPE
56555|RU|FLCC-AS
56556|HR|LOGIN
56557|RU|VORONEZH-IT-AS
56558|UA|AGROPROMTEHNIKA
5655|US|DECADE-DOM - Decade Communications
56560|LV|KOMSERVISS_AS
56561|AM|AS_CBA
56562|CZ|TELECOM-PLUS-AS
56563|SE|WBERGNET
56564|RU|WM-AS
56565|GB|MANORIT-GB-2
56566|CZ|SATT-AS
56567|GB|TELCORP-AS
56568|KZ|XCOMMUNICATION-AS
56569|RS|KOMBANK-AS
5656|US|ACCESSUS-DOM - accessU.S./BASENet
56570|RO|DAVA-AS Gheorghe Doja nr. 51H
56571|ES|CABLEX
56574|RU|TKRSS
56575|PL|TEPSANET
56576|RS|FONLIDER
56577|RU|ASRELINK
56578|RU|TS-AS
56580|RU|CYBERCOM-AS Cybercom internet provider AS
56581|RU|CIT-AS
56582|TR|NETFACTOR-ASN
56583|NL|BJN-AS
56585|RO|KOPEL-AS Calea Bucurestilor nr. 201-203
56587|UA|ASCITADEL
56588|EE|EE-IC
56590|PL|RBO-NET
56592|RU|TELEWEST-INET-AS
56593|BG|OPENCODE
56595|GB|FLUENCY
56596|IL|EDP
56597|PL|FALCONN-AS
56598|FR|ASKARTLAND
56599|NL|ICSOLUTIONS-AS
565|FI|Technical Research Centre of Finland
56600|UA|ASCYBERLAN
56601|RU|I7-AS
56603|RU|TENTORIUM-AS TENTORIUM-NET
56604|SA|MOT
56605|UA|UAZAES Energodar, 71504, ZAES
56606|BG|NERACOM-AS
56607|UA|CHABANOV-AS
56609|PL|DRUTEX-AS
56610|UA|GLOBAL-UA-AS
56611|NL|REBACOM-AS
56612|AT|HELWACHT-AS
56613|RU|PSKAS
56615|RO|BTT-AS
56616|IR|SHARIF-AS
56618|RU|ASARCTICNET
56619|RO|SC-BMI-IASI-SA
5661|US|USF - UNIVERSITY OF SOUTH FLORIDA
56620|MK|NBRM-AS-OWN
56621|RU|INTEXLTD-AS
56622|EU|DVS-SAT
56623|PL|IT-PRO_POLAND
56624|CZ|ASRTYNENET
56625|SE|SOS-ALARM $Id: aut-num_AS56625,v 1.2 2012-11-16 10:01:25 liman Exp $
56626|RU|TUAPSE-AS
56627|RU|ITH-AS
56628|PL|STORMMEDIA
56629|RO|TEAMNET-AS
5662|US|ASN-TBS-1 - Turner Broadcasting
56630|NL|MELBICOM-EU-AS Melbikomas UAB
56631|RU|ONLANTA-NET
56632|IR|ARYANSATELLITE
56633|DE|FDD-ESVS
56634|RU|ASFLYTECH
56635|SI|XENYA
56636|DE|CDNS-EUDC
56637|GB|FIXNETIX
56638|IE|J2-IRE-AS
56639|UA|AS-PESM
5663|US|EDCNET - US Geological Survery
56640|GB|BAIN-AND-COMPANY-INC-UNITED-KINGDOM
56641|IT|ANIMASGR
56642|BG|BG-ONIX
56643|TR|UZAKNET
56644|GB|SYNFS-AS
56646|PL|SSI-NET-AS
56647|NL|FUSIONMEDIA
56648|RU|VELES-AS
56649|UA|ASPETROVKA
5664|CA|SHERIDAN-NET - Sheridan College
56650|TR|TAVBILISIM-AUTONOMOUS_SYSTEM
56652|UA|BRDNET-AS
56653|LI|TV-COM-AG
